name,href
Alexandre Rodolphe Vinet,/frasi-di/alexandre-rodolphe-vinet/
Thomas Vinterberg,/frasi-di/thomas-vinterberg/
Bebe Vio,/frasi-di/bebe-vio/
Judith Viorst,/frasi-di/judith-viorst/
Virgil,/frasi-di/publio-virgilio-marone/
Maurizio Viroli,/frasi-di/maurizio-viroli/
Paolo Virzì,/frasi-di/paolo-virzi/
Ignazio Visco,/frasi-di/ignazio-visco/
Luchino Visconti,/frasi-di/luchino-visconti/
Marco Visconti,/frasi-di/marco-visconti/
Giovanni Visconti Venosta,/frasi-di/giovanni-visconti-venosta/
David S. Viscott,/frasi-di/david-viscott/
Goran Visnjic,/frasi-di/goran-visnjic/
Joe Vitale,/frasi-di/joe-vitale/
Monica Vitti,/frasi-di/monica-vitti/
Queen Victoria,/frasi-di/alexandrina-victoria-del-regno-unito/
Elio Vittorini,/frasi-di/elio-vittorini/
Lluís Vives,/frasi-di/joan-lluis-vives-y-march/
Arnaud Viviant,/frasi-di/arnaud-viviant/
Stephen Vizinczey,/frasi-di/stephen-vizinczey/
Antoon Vloemans,/frasi-di/antoon-vloemans/
R. Vogelzang,/frasi-di/r-vogelzang/
Cyrielle Voguet,/frasi-di/cyrielle-voguet/
Jon Voight,/frasi-di/jon-voight/
Vincent Voiture,/frasi-di/vincent-voiture/
Volk-Weiss Weiss,/frasi-di/volk-weiss-weiss/
Fabio Volo,/frasi-di/fabio-volo/
Volodymyr Zelensky,/frasi-di/volodymyr-zelensky/
Daniela Volontè,/frasi-di/daniela-volonte/
Gian Maria Volonté,/frasi-di/gian-maria-volonte/
Paolo Volponi,/frasi-di/paolo-volponi/
Voltaire,/frasi-di/voltaire/
Peppe Voltarelli,/frasi-di/peppe-voltarelli/
Bettina Brentano von Arnim,/frasi-di/bettina-brentano-von-arnim/
Karl Ernst von Baer,/frasi-di/karl-ernst-von-baer/
Hans Urs von Balthasar,/frasi-di/hans-urs-von-balthasar/
Daniel von Bargen,/frasi-di/daniel-von-bargen/
Theobald von Bethmann-Hollweg,/frasi-di/theobald-bethmann-hollweg/
Hildegarde von Bingen,/frasi-di/hildegarde-von-bingen/
Friedrich Martin von Bodenstedt,/frasi-di/friedrich-martin-von-bodenstedt/
Wernher von Braun,/frasi-di/wernher-von-braun/
Clemens von Brentano,/frasi-di/clemens-von-brentano/
Hans von Bulow,/frasi-di/hans-von-bulow/
Adelbert von Chamisso,/frasi-di/adelbert-von-chamisso/
Karl von Clausewitz,/frasi-di/karl-von-clausewitz/
Walther von der Vogelweide,/frasi-di/walther-von-der-vogelweide/
Heimito von Doderer,/frasi-di/heimito-von-doderer/
Florian Henckel von Donnersmarck,/frasi-di/florian-henckel-von-donnersmarck/
Annette von Droste-Hulshoff,/frasi-di/annette-von-droste-hulshoff/
Marie von Ebner-Eschenbach,/frasi-di/marie-von-ebner-eschenbach/
Michael von Faulhaber,/frasi-di/michael-von-faulhaber/
Hans Axel von Fersen,/frasi-di/hans-axel-von-fersen/
Ernst Von Feuchtersleben,/frasi-di/ernst-von-feuchtersleben/
Anselm Paul Johann Ritter von Feuerbach,/frasi-di/anselm-paul-johann-ritter-von-feuerbach/
Carl Gustav Verner von Heidenstam,/frasi-di/carl-gustav-verner-von-heidenstam/
Johann Gottfried von Herder,/frasi-di/johann-gottfried-von-herder/
Theodor Gottlieb von Hippel,/frasi-di/theodor-gottlieb-von-hippel/
Hugo von Hofmannsthal,/frasi-di/hugo-von-hofmannsthal/
Odon von Horvath,/frasi-di/odon-von-horvath/
Alexander von Humboldt,/frasi-di/alexander-von-humboldt/
Herbert von Karajan,/frasi-di/herbert-von-karajan/
Theodore von Kármán,/frasi-di/theodore-von-karman/
Wilhelm von Keitel,/frasi-di/wilhelm-von-keitel/
Heinrich von Kleist,/frasi-di/bernd-heinrich-wilhelm-von-kleist/
Theodore Von Laue,/frasi-di/theodore-von-laue/
Baron Justus von Liebig,/frasi-di/justus-von-liebig/
Friedrich von Logau,/frasi-di/friedrich-von-logau/
Jürgen von Manger,/frasi-di/jurgen-von-manger/
Valerie von Martens,/frasi-di/valerie-von-martens/
Prince Klemens von Metternich,/frasi-di/klemens-wenzel-von-metternich/
Ludwig Heinrich Edler von Mises,/frasi-di/ludwig-heinrich-edler-von-mises/
Helmuth Karl Bernhard von Moltke,/frasi-di/helmuth-karl-bernhard-von-moltke/
Agrippa von Nettesheim,/frasi-di/agrippa-von-nettesheim/
John von Neumann,/frasi-di/john-von-neumann/
Leopold von Ranke,/frasi-di/leopold-von-ranke/
August Wilhelm von Schlegel,/frasi-di/august-wilhelm-von-schlegel/
Karl Wilhelm Friedrich von Schlegel,/frasi-di/karl-wilhelm-friedrich-von-schlegel/
Friedrich Wilhelm von Seydlitz,/frasi-di/friedrich-wilhelm-von-seydlitz/
Josef von Sternberg,/frasi-di/josef-von-sternberg/
Erich von Stroheim,/frasi-di/erich-von-stroheim/
Max von Sydow,/frasi-di/max-von-sydow/
Lars von Trier,/frasi-di/lars-von-trier/
Friedrich Franz Von Unruh,/frasi-di/friedrich-franz-von-unruh/
Ellen von Unwerth,/frasi-di/ellen-von-unwerth/
Carl Friedrich Freiherr von Weizsäcker,/frasi-di/carl-friedrich-freiherr-von-weizsacker/
Johann Georg von Zimmermann,/frasi-di/johann-georg-von-zimmermann/
Kurt Vonnegut Jr.,/frasi-di/kurt-vonnegut-jr/
Mary Heaton Vorse,/frasi-di/mary-heaton-vorse/
Marilyn vos Savant,/frasi-di/marilyn-vos-savant/
Julija Voznesenskaja,/frasi-di/julija-voznesenskaja/
Diane Vreeland,/frasi-di/diane-vreeland/
Leo Vroman,/frasi-di/leo-vroman/
Milena Vukotic,/frasi-di/milena-vukotic/
Christian August Vulpius,/frasi-di/christian-august-vulpius/
Julius Vuylsteke,/frasi-di/julius-vuylsteke/
Otto Gerhard Waalkes,/frasi-di/otto-gerhard-waalkes/
Andy Wachowski,/frasi-di/andy-wachowski/
Jeff Wadlow,/frasi-di/jeff-wadlow/
Walter Wadsworth,/frasi-di/walter-wadsworth/
Karl Heinrich Waggerl,/frasi-di/karl-heinrich-waggerl/
Jane Wagner,/frasi-di/jane-wagner/
Richard Wagner,/frasi-di/richard-wagner/
Mark Wahlberg,/frasi-di/mark-wahlberg/
Louis Wain,/frasi-di/louis-wain/
Denis Waitley,/frasi-di/denis-waitley/
Tom Waits,/frasi-di/tom-waits/
Derek Walcott,/frasi-di/derek-walcott/
George Wald,/frasi-di/george-wald/
Albigence Waldo,/frasi-di/albigence-waldo/
Lech Walesa,/frasi-di/lech-walesa/
Christopher Walken,/frasi-di/christopher-walken/
Alice Walker,/frasi-di/alice-walker/
Jimmy Walker,/frasi-di/james-john-walker/
Lou Ann Walker,/frasi-di/lou-ann-walker/
Murray Walker,/frasi-di/murray-walker/
Paul William Walker IV,/frasi-di/paul-william-walker-iv/
Stanley Walker,/frasi-di/stanley-walker/
Wallace Beery,/frasi-di/wallace-beery/
David Foster Wallace,/frasi-di/david-foster-wallace/
Edgar Wallace,/frasi-di/edgar-wallace/
George Corley Wallace Jr.,/frasi-di/george-corley-wallace-jr/
Irving Wallace,/frasi-di/irving-wallace/
Lewis Wallace,/frasi-di/lewis-wallace/
Randall Wallace,/frasi-di/randall-wallace/
William Wallace,/frasi-di/william-wallace/
Eli Wallach,/frasi-di/eli-wallach/
Edmund Waller,/frasi-di/edmund-waller/
Robert James Waller,/frasi-di/robert-james-waller/
Horace Walpole,/frasi-di/horace-walpole/
Sir Robert Walpole,/frasi-di/robert-walpole/
Neale Donald Walsch,/frasi-di/neale-donald-walsch/
Gerard Walschap,/frasi-di/gerard-walschap/
Robert Walser,/frasi-di/robert-walser/
Basil Walsh,/frasi-di/basil-walsh/
J. T. Walsh,/frasi-di/j-t-walsh/
M. Emmet Walsh,/frasi-di/m-emmet-walsh/
Raoul Walsh,/frasi-di/raoul-walsh/
Tracey Walter,/frasi-di/tracey-walter/
Barbara Walters,/frasi-di/barbara-walters/
Dottie Walters,/frasi-di/dottie-walters/
Julie Walters,/frasi-di/julie-walters/
Anthony Walton,/frasi-di/anthony-walton/
Izaak Walton,/frasi-di/izaak-walton/
Sam Walton,/frasi-di/sam-walton/
Christoph Waltz,/frasi-di/christoph-waltz/
James Wan,/frasi-di/james-wan/
John Wanamaker,/frasi-di/john-wanamaker/
Bishop William Warburton,/frasi-di/b-w-warburton/
Artemus Ward,/frasi-di/artemus-ward/
Fred Ward,/frasi-di/fred-ward/
Humphrey Ward,/frasi-di/humphrey-ward/
William Arthur Ward,/frasi-di/william-arthur-ward/
Andy Warhol,/frasi-di/andy-warhol/
Charles Dudley Warner,/frasi-di/charles-dudley-warner/
David Warner,/frasi-di/david-warner/
Harry Morris Warner,/frasi-di/harry-warner/
Earl Burger Warren,/frasi-di/earl-burger-warren/
Warren Gamaliel Harding,/frasi-di/warren-gamaliel-harding/
Robert Penn Warren,/frasi-di/robert-penn-warren/
Lemuel Kelley Washburn,/frasi-di/lemuel-kelley-washburn/
Booker Taliaferro Washington,/frasi-di/booker-taliaferro-washington/
Denzel Washington,/frasi-di/denzel-washington/
George Washington,/frasi-di/george-washington/
Kerry Washington,/frasi-di/kerry-washington/
Mia Wasikowska,/frasi-di/mia-wasikowska/
Robin Wasserman,/frasi-di/robin-wasserman/
Wendy Wasserstein,/frasi-di/wendy-wasserstein/
Ken Watanabe,/frasi-di/ken-watanabe/
Ethel Waters,/frasi-di/ethel-waters/
John Waters,/frasi-di/john-waters/
Mark Waters,/frasi-di/mark-waters/
Maxine Waters,/frasi-di/maxine-waters/
Roger Waters,/frasi-di/roger-waters/
Emily Watson,/frasi-di/emily-watson/
Emma Watson,/frasi-di/emma-watson/
James Dewey Watson,/frasi-di/james-dewey-watson/
John Watson,/frasi-di/john-watson/
Thomas John Watson Jr.,/frasi-di/thomas-john-watson-jr/
Michael Watson,/frasi-di/michael-watson/
Thomas John Watson Sr.,/frasi-di/thomas-john-watson-sr/
Tom Watson,/frasi-di/tom-watson/
William Watt,/frasi-di/william-watt/
Bill Watterson,/frasi-di/bill-watterson/
Wallace Delois Wattles,/frasi-di/wallace-delois-wattles/
Alan Wilson Watts,/frasi-di/alan-wilson-watts/
J.C. Watts,/frasi-di/julius-caesar-watts-jr/
Naomi Watts,/frasi-di/naomi-watts/
Paul Watzlawick,/frasi-di/paul-watzlawick/
Auberon Waugh,/frasi-di/auberon-waugh/
Evelyn Waugh,/frasi-di/evelyn-waugh/
Ruby Wax,/frasi-di/ruby-wax/
Marlon Wayans,/frasi-di/marlon-wayans/
John Wayne,/frasi-di/john-wayne/
Carl Weathers,/frasi-di/carl-weathers/
William Dennis Weaver,/frasi-di/william-dennis-weaver/
Sigourney Weaver,/frasi-di/sigourney-weaver/
Hugo Weaving,/frasi-di/hugo-weaving/
Marc Webb,/frasi-di/marc-webb/
Mary Webb,/frasi-di/mary-webb/
Karl Jacob Weber,/frasi-di/karl-jacob-weber/
Max Weber,/frasi-di/max-weber/
Daniel Webster,/frasi-di/daniel-webster/
David Webster,/frasi-di/david-webster/
John Webster,/frasi-di/john-webster/
Lévi Weemoedt,/frasi-di/levi-weemoedt/
Herbert Wehner,/frasi-di/herbert-wehner/
Wolfram Weidner,/frasi-di/wolfram-weidner/
André Weil,/frasi-di/andre-weil/
Simone Weil,/frasi-di/simone-weil/
Len Wein,/frasi-di/len-wein/
David Weinbaum,/frasi-di/david-weinbaum/
George Weinberg,/frasi-di/george-weinberg/
Steven Weinberg,/frasi-di/steven-weinberg/
R.M. Weiner,/frasi-di/r-m-weiner/
Andy Weir,/frasi-di/andy-weir/
Peter Weir,/frasi-di/peter-weir/
Heidelinde Weis,/frasi-di/heidelinde-weis/
Wilhelm Weischedel,/frasi-di/wilhelm-weischedel/
Brian Weiss,/frasi-di/brian-weiss/
Victor Frederic Weisskopf,/frasi-di/victor-frederic-weisskopf/
Naomi Weisstein,/frasi-di/naomi-weisstein/
Rachel Weisz,/frasi-di/rachel-weisz/
Chris Weitz,/frasi-di/chris-weitz/
Paul Weitz,/frasi-di/paul-weitz/
Geri Weitzman,/frasi-di/geri-weitzman/
Chaim Azriel Weizmann,/frasi-di/chaim-azriel-weizmann/
Sepp Wejwar,/frasi-di/sepp-wejwar/
Jack Welch Jr.,/frasi-di/john-francis-welch-jr/
Raquel Welch,/frasi-di/raquel-welch/
William Floyd Weld,/frasi-di/william-floyd-weld/
Fay Weldon,/frasi-di/fay-weldon/
Joel Weldon,/frasi-di/joel-weldon/
Frank Welker,/frasi-di/frank-welker/
Frances Ward Weller,/frasi-di/frances-ward-weller/
Thomas Huckle Weller,/frasi-di/thomas-huckle-weller/
Orson Welles,/frasi-di/orson-welles/
Duke of Wellington,/frasi-di/arthur-wellesley-duca-di-wellington/
Hans Wellisch,/frasi-di/hans-wellisch/
Carolyn Wells,/frasi-di/carolyn-wells/
Herbert George Wells,/frasi-di/herbert-george-wells/
Ida B. Wells,/frasi-di/ida-b-wells/
Thomas Wells,/frasi-di/thomas-wells/
Paul Wellstone,/frasi-di/paul-wellstone/
Irvine Welsh,/frasi-di/irvine-welsh/
Elizabeth Welter Wilson,/frasi-di/elizabeth-welter-wilson/
Jiang Wen,/frasi-di/jiang-wen/
Wen Tzu,/frasi-di/wen-tzu/
Wim Wenders,/frasi-di/wim-wenders/
David Wenham,/frasi-di/david-wenham/
Yúnmén Wényan,/frasi-di/yunmen-wenyan/
Bernard Werber,/frasi-di/bernard-werber/
Franz Werfel,/frasi-di/franz-werfel/
Oskar Werner,/frasi-di/oskar-werner/
Dick Werthimer,/frasi-di/dick-werthimer/
Lina Wertmüller,/frasi-di/lina-wertmuller/
Arnold Wesker,/frasi-di/arnold-wesker/
John Wesley,/frasi-di/john-wesley/
Jerry West,/frasi-di/jerry-west/
Mae West,/frasi-di/mae-west/
Rebecca West,/frasi-di/dame-rebecca-west/
Shane West,/frasi-di/shane-west/
Brooke Foss Westcott,/frasi-di/brooke-foss-westcott/
Edward Noyes Westcott,/frasi-di/edward-noyes-westcott/
Roy Westerfield,/frasi-di/roy-westerfield/
Frank Henry Westheimer,/frasi-di/frank-henry-westheimer/
Ruth Westheimer,/frasi-di/ruth-westheimer/
George Westinghouse,/frasi-di/george-westinghouse/
William Westmoreland,/frasi-di/william-westmoreland/
Jonny Weston,/frasi-di/jonny-weston/
Vivienne Westwood,/frasi-di/vivienne-westwood/
Don Wetmore,/frasi-di/don-wetmore/
Fulvio Wetzl,/frasi-di/fulvio-wetzl/
Hermann Weyl,/frasi-di/hermann-weyl/
Frank Whaley,/frasi-di/frank-whaley/
Thomas Wharton,/frasi-di/thomas-wharton/
Archbishop Richard Whately,/frasi-di/richard-whately/
Joss Whedon,/frasi-di/joss-whedon/
Xavier Wheel,/frasi-di/xavier-wheel/
John Archibald Wheeler,/frasi-di/john-archibald-wheeler/
William Whewell,/frasi-di/william-whewell/
Benjamín Whichcote,/frasi-di/benjamin-whichcote/
Edwin Percy Whipple,/frasi-di/edwin-percy-whipple/
Ben Whishaw,/frasi-di/ben-whishaw/
James Abbott McNeill Whistler,/frasi-di/james-mcneill-whistler/
Forest Whitaker,/frasi-di/forest-whitaker/
Barry White,/frasi-di/barry-white/
Betty Marion White,/frasi-di/betty-marion-white/
Ellen Gould White,/frasi-di/ellen-gould-white/
Elwyn Brooks White,/frasi-di/elwyn-brooks-white/
Hugh White,/frasi-di/hugh-white/
Ron White,/frasi-di/ron-white/
Slappy White,/frasi-di/slappy-white/
Theodore Harold White,/frasi-di/theodore-harold-white/
William Allen White,/frasi-di/william-allen-white/
Alfred North Whitehead,/frasi-di/alfred-north-whitehead/
Colson Whitehead,/frasi-di/colson-whitehead/
Katharine Whitehorn,/frasi-di/katherine-elizabeth-whitehorn/
Paul Whiteman,/frasi-di/paul-whiteman/
Bradley Whitford,/frasi-di/bradley-whitford/
Charles Whiting,/frasi-di/charles-whiting/
Isiah Whitlock Jr.,/frasi-di/isiah-whitlock-jr/
Meg Whitman,/frasi-di/margaret-cushing-whitman/
Walt Whitman,/frasi-di/walt-whitman/
John Whitmore,/frasi-di/john-whitmore/
King Whitney Jr.,/frasi-di/king-whitney-jr/
Edmund Taylor Whittaker,/frasi-di/edmund-taylor-whittaker/
John Greenleaf Whittier,/frasi-di/john-greenleaf-whittier/
Charlotte Whitton,/frasi-di/charlotte-whitton/
Dennis Wholey,/frasi-di/dennis-wholey/
Benjamin Lee Whorf,/frasi-di/benjamin-lee-whorf/
Chris Widener,/frasi-di/chris-widener/
Ernst Wiechert,/frasi-di/ernst-wiechert/
Christoph Martin Wieland,/frasi-di/christoph-martin-wieland/
Norbert Wiener,/frasi-di/norbert-wiener/
Elie Wiesel,/frasi-di/elie-wiesel/
Simon Wiesenthal,/frasi-di/simon-wiesenthal/
Heinrich Wiesner,/frasi-di/heinrich-wiesner/
Dianne Wiest,/frasi-di/dianne-wiest/
Albert Edward Wiggam,/frasi-di/albert-edward-wiggam/
Eugene Paul Wigner,/frasi-di/eugene-paul-wigner/
Kristen Wiig,/frasi-di/kristen-wiig/
Frank Anthony Wikzek,/frasi-di/frank-anthony-wikzek/
Ella Wheeler Wilcox,/frasi-di/ella-wheeler-wilcox/
Olivia Wilde,/frasi-di/olivia-wilde/
Oscar Wilde,/frasi-di/oscar-wilde/
Billy Wilder,/frasi-di/billy-wilder/
Don Wilder,/frasi-di/don-wilder/
Gene Wilder,/frasi-di/gene-wilder/
Laura Ingalls Wilder,/frasi-di/laura-ingalls-wilder/
George Wildramp,/frasi-di/george-wildramp/
Wilhelm von Humboldt,/frasi-di/wilhelm-freiherr-von-humboldt/
Brad Wilkerson,/frasi-di/brad-wilkerson/
Wallace Wilkerson,/frasi-di/wallace-wilkerson/
John Wilkes,/frasi-di/john-wilkes/
John Wilkinson,/frasi-di/john-wilkinson/
Tom Wilkinson,/frasi-di/tom-wilkinson/
George Frederick Will,/frasi-di/george-frederick-will/
Albert Willemetz,/frasi-di/albert-willemetz/
Peter Willforth,/frasi-di/peter-willforth/
Ben Ames William,/frasi-di/ben-ames-william/
William Cutberth Faulkner,/frasi-di/william-cutberth-faulkner/
William Forsyth Sharpe,/frasi-di/william-forsyth-sharpe/
Joseph Mallord William Turner,/frasi-di/joseph-mallord-william-turner/
Art Williams,/frasi-di/arthur-l-williams-jr/
Bernard Arthur Owen Williams,/frasi-di/bernard-arthur-owen-williams/
Bernie Williams,/frasi-di/bernie-williams/
Bert Williams,/frasi-di/bert-williams/
Bruce Williams,/frasi-di/bruce-williams/
Buck Williams,/frasi-di/buck-williams/
Heathcote Williams,/frasi-di/heathcote-williams/
JoBeth Williams,/frasi-di/jobeth-williams/
John Edward Williams,/frasi-di/john-edward-williams/
Jonathan Williams,/frasi-di/jonathan-williams/
Kenneth Williams,/frasi-di/kenneth-williams/
Michelle Williams,/frasi-di/michelle-williams/
Pearl Williams,/frasi-di/pearl-williams/
Raymond Henry Williams,/frasi-di/raymond-henry-williams/
Robbie Williams,/frasi-di/robert-peter-williams/
Robin Williams,/frasi-di/robin-williams/
Shirley Williams,/frasi-di/shirley-williams/
Ted Williams,/frasi-di/theodore-samuel-williams/
Tennessee Williams,/frasi-di/tennessee-williams/
Treat Williams,/frasi-di/treat-williams/
Venus Williams,/frasi-di/venus-williams/
Wendy O. Williams,/frasi-di/wendy-o-williams/
William Carlos Williams,/frasi-di/william-carlos-williams/
Willie Ray Williams,/frasi-di/willie-ray-williams/
Marianne Williamson,/frasi-di/marianne-williamson/
Mykelti Williamson,/frasi-di/mykelti-williamson/
Nicol Williamson,/frasi-di/nicol-williamson/
Willie Peyote,/frasi-di/willie-peyote/
Bruce Willis,/frasi-di/bruce-willis/
Wendell Lewis Willkie,/frasi-di/wendell-lewis-willkie/
Tim Willoks,/frasi-di/tim-willoks/
Gary Wills,/frasi-di/gary-wills/
John Wilmot,/frasi-di/john-wilmot/
August Wilson,/frasi-di/august-wilson/
Charles Erwin Wilson,/frasi-di/charles-erwin-wilson/
Colin Henry Wilson,/frasi-di/colin-henry-wilson/
Earl Wilson,/frasi-di/earl-wilson/
Edmund Wilson,/frasi-di/edmund-wilson/
Edward Osborne Wilson,/frasi-di/edward-osborne-wilson/
Erasmus Wilson,/frasi-di/erasmus-wilson/
Flip Wilson,/frasi-di/flip-wilson/
Graham Wilson,/frasi-di/graham-wilson/
James Harold Wilson,/frasi-di/james-harold-wilson/
Kenneth Geddes Wilson,/frasi-di/kenneth-geddes-wilson/
Kristian Wilson,/frasi-di/kristian-wilson/
Lambert Wilson,/frasi-di/lambert-wilson/
Luke Wilson,/frasi-di/luke-wilson/
Owen Wilson,/frasi-di/owen-wilson/
Patrick Wilson,/frasi-di/patrick-wilson/
Rebel Wilson,/frasi-di/rebel-wilson/
Robert Anton Wilson,/frasi-di/robert-anton-wilson/
Robert Kenneth Wilson,/frasi-di/robert-kenneth-wilson/
Scott Wilson,/frasi-di/scott-wilson/
Sloan Wilson,/frasi-di/sloan-wilson/
Thomas Wilson,/frasi-di/thomas-wilson/
Tom Wilson,/frasi-di/tom-wilson/
Woodrow Wilson,/frasi-di/woodrow-wilson/
Erastus Wiman,/frasi-di/erastus-wiman/
Walter Winchell,/frasi-di/walter-winchell/
Michael Wincott,/frasi-di/michael-wincott/
Amy Winehouse,/frasi-di/amy-winehouse/
Oprah Winfrey,/frasi-di/oprah-winfrey/
George Chew Wing,/frasi-di/george-chew-wing/
Debra Winger,/frasi-di/debra-winger/
Larry Winget,/frasi-di/larry-winget/
Henry Winkler,/frasi-di/henry-winkler/
Donald Woods Winnicott,/frasi-di/donald-woods-winnicott/
Kate Winslet,/frasi-di/kate-winslet/
Kathleen Winsor,/frasi-di/kathleen-winsor/
Edoardo Winspeare,/frasi-di/edoardo-winspeare/
Mary Elizabeth Winstead,/frasi-di/mary-elizabeth-winstead/
Liz Winston,/frasi-di/liz-winston/
Ray Winstone,/frasi-di/ray-winstone/
Jonathan Winters,/frasi-di/jonathan-winters/
Shelley Winters,/frasi-di/shelley-winters/
Jeannette Winterson,/frasi-di/jeannette-winterson/
Robert Charles Winthrop,/frasi-di/robert-c-winthrop/
William Wirt,/frasi-di/william-wirt/
Joseph Bitner Wirthlin,/frasi-di/joseph-bitner-wirthlin/
Kirk Wise,/frasi-di/kirk-wise/
Robert Wise,/frasi-di/robert-wise/
Richard Wiseman,/frasi-di/richard-wiseman/
John Witherspoon,/frasi-di/john-witherspoon/
Reese Witherspoon,/frasi-di/reese-witherspoon/
Ludwig Wittgenstein,/frasi-di/ludwig-joseph-wittgenstein/
Rudolf Wittkower,/frasi-di/rudolf-wittkower/
Pelham Grenville Wodehouse,/frasi-di/pelham-grenville-wodehouse/
Christa Wolf,/frasi-di/christa-wolf/
Thomas Clayton Wolfe,/frasi-di/thomas-clayton-wolfe/
Tom Wolfe,/frasi-di/thomas-kennerly-wolfe/
Tobias Jonathan Ansell Wolff,/frasi-di/tobias-jonathan-ansell-wolff/
Victoria Wolff,/frasi-di/victoria-wolff/
Georges Wolinski,/frasi-di/georges-wolinski/
J. Wolkers,/frasi-di/j-wolkers/
Mary Wollstonecraft,/frasi-di/mary-wollstonecraft/
Elijah Wood,/frasi-di/elijah-wood/
Evan Rachel Wood,/frasi-di/evan-rachel-wood/
Natalie Wood,/frasi-di/natalie-wood/
Robert Elkington Wood,/frasi-di/robert-elkington-wood/
Sam Wood,/frasi-di/sam-wood/
Victoria Wood,/frasi-di/victoria-wood/
Alfre Woodard,/frasi-di/alfre-woodard/
George Edward Woodberry,/frasi-di/george-edward-woodberry/
John Wooden,/frasi-di/john-wooden/
Barbara Woodhouse,/frasi-di/barbara-woodhouse/
James Woods,/frasi-di/james-howard-woods/
Tiger Woods,/frasi-di/tiger-woods/
Joanne Woodward,/frasi-di/joanne-woodward/
Fred Woodworth,/frasi-di/fred-woodworth/
Woody Allen,/frasi-di/woody-allen/
Leonard Sidney Woolf,/frasi-di/leonard-sidney-woolf/
Virginia Woolf,/frasi-di/virginia-woolf/
Alexander Woollcott,/frasi-di/alexander-woollcott/
William Wordsworth,/frasi-di/william-wordsworth/
 Sam Worthington,/frasi-di/sam-worthington/
Sir Henry Wotton,/frasi-di/henry-wotton/
Herman Wouk,/frasi-di/herman-wouk/
Christopher Wren,/frasi-di/christopher-wren/
Edgar Wright,/frasi-di/edgar-wright/
Jeffrey Wright,/frasi-di/jeffrey-wright/
Joe Wright,/frasi-di/joe-wright/
James Claude Wright Jr.,/frasi-di/james-claude-wright-jr/
Orville Wright,/frasi-di/orville-wright/
Robin Wright,/frasi-di/robin-wright/
Steven Alexander Wright,/frasi-di/steven-alexander-wright/
Wilbur Wright,/frasi-di/wilbur-wright/
Will Wright,/frasi-di/will-wright/
William Wrigley Jr.,/frasi-di/william-wrigley-jr/
Su Wu,/frasi-di/su-wu/
Imperatore Wu Ti,/frasi-di/wu-ti/
Wu Tzu,/frasi-di/wu-tzu/
Richard Saul Wurman,/frasi-di/richard-saul-wurman/
Conchita Wurst,/frasi-di/conchita-wurst/
Woodrow Wyatt,/frasi-di/woodrow-wyatt/
Noah Wyle,/frasi-di/noah-wyle/
William Wyler,/frasi-di/william-wyler/
Philip Gordon Wylie,/frasi-di/philip-gordon-wylie/
Ed Wynn,/frasi-di/ed-wynn/
Zhang Xianliang,/frasi-di/zhang-xianliang/
Liu Xiaobo,/frasi-di/liu-xiaobo/
Gao Xingjian,/frasi-di/gao-xingjian/
Irvin D. Yalom,/frasi-di/irvin-d-yalom/
Hanya Yanagihara,/frasi-di/hanya-yanagihara/
Carmen Yáñez,/frasi-di/carmen-yanez/
Douglas Yates,/frasi-di/douglas-yates/
William Butler Yeats,/frasi-di/william-butler-yeats/
Abraham Yehoshua,/frasi-di/abraham-yehoshua/
Boris Nikolayevich Yeltsin,/frasi-di/boris-nikolayevich-yeltsin/
Michelle Yeoh,/frasi-di/michelle-yeoh/
Thubten Yeshe,/frasi-di/thubten-yeshe/
Yevgeny Yevtushenko,/frasi-di/yevgeny-yevtushenko/
Zhang Yimou,/frasi-di/zhang-yimou/
Paramahansa Yogananda,/frasi-di/mukunda-lal-ghosh/
Med Yones,/frasi-di/med-yones/
Eiji Yoshikawa,/frasi-di/eiji-yoshikawa/
Banana Yoshimoto,/frasi-di/banana-yoshimoto/
Samuel Youd,/frasi-di/samuel-youd/
Andrew Young,/frasi-di/andrew-young/
